     Node_label    Um  U1   U2   U3
          151124     10.2271E-03     10.0273E-03    -164.393E-15    -2.01178E-03
          151125     9.62074E-03     9.37769E-03    -148.406E-15    -2.14887E-03
          151126     9.04648E-03     8.75627E-03    -144.853E-15    -2.27301E-03
          151127     8.46305E-03     8.14522E-03    -138.192E-15    -2.29750E-03
          151128     7.93080E-03     7.58047E-03    -139.968E-15    -2.33110E-03
          151129     7.37640E-03     7.01905E-03     214.859E-15    -2.26810E-03
          151130     6.89012E-03     6.51804E-03     1.23715E-12    -2.23359E-03
          151131     6.38353E-03     6.01783E-03    -146.630E-15    -2.12960E-03
          151132     5.93745E-03     5.57644E-03    -143.965E-15    -2.03878E-03
          151133     5.47939E-03     5.13718E-03     164.233E-15    -1.90607E-03
          151134     5.08102E-03     4.75530E-03    -159.508E-15    -1.78996E-03
          151135     4.67066E-03     4.37100E-03    -155.512E-15    -1.64603E-03
          151136     4.31659E-03     4.04050E-03    -151.959E-15    -1.51898E-03
          151137     3.95181E-03     3.70549E-03    -140.857E-15    -1.37338E-03
          151138     3.64005E-03     3.42033E-03    -136.860E-15    -1.24551E-03
          151139     3.31812E-03     3.12852E-03     134.479E-15    -1.10560E-03
          151140     3.04545E-03     2.88222E-03    -131.531E-15    -983.644E-06
          151141     2.76365E-03     2.62832E-03    -109.770E-15    -854.219E-06
          151142     2.52687E-03     2.41541E-03    -16.0676E-15    -742.191E-06
          151143     2.28106E-03     2.19342E-03    -13.8471E-15    -626.192E-06
          151144     2.07650E-03     2.00865E-03    -13.4030E-15    -526.470E-06
          151145     1.86411E-03     1.81499E-03    -12.0708E-15    -425.120E-06
          151146     21.6396E-03     19.4048E-03     482.201E-15     9.57743E-03
          151147     20.4836E-03     18.9310E-03    -298.508E-15     7.82282E-03
          151148     19.3964E-03     18.3840E-03    -650.671E-15     6.18463E-03
          151149     18.2899E-03     17.7111E-03    -570.735E-15     4.56454E-03
          151150     17.2632E-03     16.9804E-03    -598.713E-15     3.11206E-03
          151151     16.2738E-03     16.1792E-03     85.1848E-15     1.75165E-03
          151152     15.3672E-03     15.3544E-03    -314.496E-15     626.752E-06
          151153     14.5161E-03     14.5122E-03    -173.719E-15    -338.440E-06
          151154     13.7406E-03     13.7003E-03    -166.170E-15    -1.05063E-03
          151155     13.0130E-03     12.9094E-03    -165.282E-15    -1.63872E-03
          151156     12.3097E-03     12.1389E-03    -104.441E-15    -2.04312E-03
          151157     11.6294E-03     11.3815E-03     139.364E-15    -2.38845E-03
          151158     10.9442E-03     10.6323E-03     221.076E-15    -2.59392E-03
          151159     10.2906E-03     9.91050E-03     190.434E-15    -2.77107E-03
          151160     9.62568E-03     9.20113E-03    -498.793E-15    -2.82716E-03
          151161     9.01326E-03     8.54036E-03    -120.429E-15    -2.88116E-03
          151162     8.37939E-03     7.88984E-03    -119.096E-15    -2.82216E-03
          151163     7.82399E-03     7.30849E-03     118.936E-15    -2.79301E-03
          151164     7.23918E-03     6.72918E-03     156.683E-15    -2.66906E-03
          151165     6.72907E-03     6.22155E-03    -132.419E-15    -2.56373E-03
          151166     6.20444E-03     5.71808E-03    -129.754E-15    -2.40804E-03
          151167     5.74737E-03     5.28013E-03    -131.087E-15    -2.26992E-03
          151168     5.27938E-03     4.84492E-03    -142.633E-15    -2.09729E-03
          151169     4.87473E-03     4.47028E-03     140.252E-15    -1.94411E-03
          151170     4.46023E-03     4.09439E-03    -138.636E-15    -1.76909E-03
          151171     4.10501E-03     3.77432E-03    -138.636E-15    -1.61419E-03
          151172     3.74068E-03     3.45009E-03    -122.649E-15    -1.44555E-03
          151173     3.43113E-03     3.17642E-03    -119.540E-15    -1.29731E-03
          151174     3.11258E-03     2.89598E-03    -117.320E-15    -1.14081E-03
          151175     2.84400E-03     2.66082E-03    -115.988E-15    -1.00418E-03
          151176     2.56741E-03     2.41794E-03     12.3541E-15    -863.230E-06
          151177     2.33667E-03     2.21611E-03    -10.7385E-15    -740.870E-06
          151178     2.09838E-03     2.00550E-03    -8.96215E-15    -617.398E-06
          151179     1.90098E-03     1.83106E-03    -84.0132E-15    -510.827E-06
          151180     24.5027E-03     21.7905E-03    -533.876E-15     11.2052E-03
          151181     23.2038E-03     21.2934E-03    -234.115E-15     9.21998E-03
          151182     21.8790E-03     20.6493E-03    -510.783E-15     7.23161E-03
          151183     20.6340E-03     19.9152E-03    -179.048E-15     5.39876E-03
          151184     19.3705E-03     19.0308E-03    -117.764E-15     3.61195E-03
          151185     18.1692E-03     18.0555E-03    -215.464E-15     2.02972E-03
          151186     17.0151E-03     17.0053E-03    -285.630E-15     577.641E-06
          151187     15.9635E-03     15.9528E-03    -134.195E-15    -586.240E-06
          151188     14.9995E-03     14.9193E-03     242.836E-15    -1.54831E-03
          151189     14.1207E-03     13.9460E-03     130.926E-15    -2.21406E-03
          151190     13.3092E-03     13.0252E-03     1.18919E-12    -2.73452E-03
          151191     12.5173E-03     12.1396E-03    -83.5691E-15    -3.05155E-03
          151192     11.7657E-03     11.2904E-03    -98.6682E-15    -3.31045E-03
          151193     11.0051E-03     10.4605E-03     158.459E-15    -3.41913E-03
          151194     10.2983E-03     9.68216E-03    -118.652E-15    -3.50877E-03
          151195     9.57138E-03     8.92199E-03    -80.9046E-15    -3.46546E-03
          151196     8.92770E-03     8.23689E-03    -120.873E-15    -3.44346E-03
          151197     8.24824E-03     7.55947E-03    -108.438E-15    -3.29967E-03
          151198     7.66055E-03     6.96713E-03    -107.550E-15    -3.18484E-03
          151199     7.05683E-03     6.38486E-03    -107.106E-15    -3.00542E-03
          151200     6.53131E-03     5.88022E-03    -119.984E-15    -2.84270E-03
          151201     5.99356E-03     5.38165E-03    -117.764E-15    -2.63829E-03
          151202     5.52927E-03     4.95440E-03    -118.652E-15    -2.45493E-03
          151203     5.05460E-03     4.52857E-03    -130.643E-15    -2.24522E-03
          151204     4.64714E-03     4.16664E-03    -128.422E-15    -2.05791E-03
          151205     4.23182E-03     3.80347E-03     128.706E-15    -1.85524E-03
          151206     3.87788E-03     3.49712E-03     110.498E-15    -1.67572E-03
          151207     3.51601E-03     3.18602E-03    -110.214E-15    -1.48715E-03
          151208     3.21082E-03     2.92627E-03    -108.882E-15    -1.32149E-03
          151209     2.89812E-03     2.65957E-03    -107.106E-15    -1.15143E-03
          151210     2.63600E-03     2.43784E-03     8.35733E-15    -1.00272E-03
          151211     2.36669E-03     2.20757E-03     42.5522E-15    -853.129E-06
          151212     2.14319E-03     2.01766E-03    -55.5915E-15    -722.690E-06
          151213     1.91356E-03     1.81904E-03    -22.2848E-15    -593.971E-06
          151214     27.7960E-03     24.5782E-03    -290.959E-15     12.9819E-03
          151215     26.2604E-03     23.9951E-03    -466.818E-15     10.6698E-03
          151216     24.7824E-03     23.2922E-03    -240.333E-15     8.46414E-03
          151217     23.2551E-03     22.3968E-03    -41.3807E-15     6.25970E-03
          151218     21.8078E-03     21.3897E-03     13.2423E-15     4.24975E-03
          151219     20.3785E-03     20.2453E-03    -326.930E-15     2.32624E-03
          151220     19.0133E-03     19.0019E-03     193.098E-15     659.103E-06
          151221     17.7031E-03     17.6835E-03    -105.330E-15    -832.258E-06
          151222     16.5058E-03     16.3864E-03     4.36053E-15    -1.98163E-03
          151223     15.4273E-03     15.1549E-03    -235.892E-15    -2.88623E-03
          151224     14.4394E-03     14.0203E-03     157.571E-15    -3.45342E-03
          151225     13.5419E-03     12.9781E-03    -204.361E-15    -3.86662E-03
          151226     12.6587E-03     11.9873E-03    -76.4637E-15    -4.06784E-03
          151227     11.8354E-03     11.0580E-03    -100.445E-15    -4.21868E-03
          151228     10.9951E-03     10.1580E-03    -167.946E-15    -4.20800E-03
          151229     10.2437E-03     9.34235E-03     117.603E-15    -4.20164E-03
          151230     9.45391E-03     8.54348E-03    -111.547E-15    -4.04790E-03
          151231     8.77598E-03     7.84592E-03     133.590E-15    -3.93185E-03
          151232     8.07423E-03     7.16358E-03    -100.000E-15    -3.72509E-03
          151233     7.46160E-03     6.57238E-03    -98.2241E-15    -3.53260E-03
          151234     6.83875E-03     5.99569E-03    -112.435E-15    -3.28942E-03
          151235     6.29968E-03     5.50196E-03     109.166E-15    -3.06830E-03
          151236     5.75294E-03     5.01646E-03     110.054E-15    -2.81629E-03
          151237     5.28320E-03     4.60463E-03    -121.761E-15    -2.59028E-03
          151238     4.80668E-03     4.19445E-03    -119.984E-15    -2.34750E-03
          151239     4.40009E-03     3.84997E-03     120.268E-15    -2.13039E-03
          151240     3.98752E-03     3.50348E-03    -102.221E-15    -1.90420E-03
          151241     3.63797E-03     3.21421E-03     99.8397E-15    -1.70401E-03
          151242     3.28150E-03     2.91885E-03    -695.968E-15    -1.49951E-03
          151243     2.98219E-03     2.67438E-03    -492.575E-15    -1.31953E-03
          151244     2.67698E-03     2.42252E-03     7.46915E-15    -1.13913E-03
          151245     2.42311E-03     2.21567E-03    -699.965E-15    -980.959E-06
          151246     2.16321E-03     1.99956E-03    -674.208E-15    -825.378E-06
          151247     1.94880E-03     1.82286E-03    -642.677E-15    -689.220E-06
          151248     31.4662E-03     27.7749E-03    -640.013E-15     14.7878E-03
          151249     29.7863E-03     27.1632E-03     44.7726E-15     12.2221E-03
          151250     28.0675E-03     26.3541E-03    -496.572E-15     9.65621E-03
          151251     26.4101E-03     25.3969E-03    -117.764E-15     7.24515E-03
          151252     24.6921E-03     24.2098E-03    -457.048E-15     4.85674E-03
          151253     23.0151E-03     22.8561E-03    -155.512E-15     2.70031E-03
          151254     21.3573E-03     21.3464E-03    -425.962E-15     683.710E-06
          151255     19.7899E-03     19.7638E-03    -198.144E-15    -1.01582E-03
          151256     18.3144E-03     18.1456E-03    -16.5117E-15    -2.48117E-03
          151257     16.9651E-03     16.5913E-03    -84.0132E-15    -3.54131E-03
          151258     15.7753E-03     15.1727E-03     4.36053E-15    -4.31871E-03
          151259     14.6825E-03     13.8980E-03     265.929E-15    -4.73532E-03
          151260     13.6995E-03     12.7524E-03     134.479E-15    -5.00518E-03
          151261     12.7172E-03     11.6680E-03    -139.968E-15    -5.05829E-03
          151262     11.8281E-03     10.6793E-03     6.13688E-15    -5.08483E-03
          151263     10.9056E-03     9.72568E-03     7.46915E-15    -4.93391E-03
          151264     10.1156E-03     8.89350E-03    -78.6842E-15    -4.81978E-03
          151265     9.28902E-03     8.08278E-03    -123.537E-15    -4.57761E-03
          151266     8.57117E-03     7.38369E-03     122.488E-15    -4.35271E-03
          151267     7.84333E-03     6.70694E-03    -92.0068E-15    -4.06629E-03
          151268     7.21440E-03     6.13090E-03     91.4020E-15    -3.80258E-03
          151269     6.57889E-03     5.56926E-03     102.504E-15    -3.50215E-03
          151270     6.03399E-03     5.09667E-03    -842.962E-15    -3.23002E-03
          151271     5.48359E-03     4.63030E-03    -103.997E-15    -2.93770E-03
          151272     5.01354E-03     4.24037E-03     113.606E-15    -2.67485E-03
          151273     4.53897E-03     3.85010E-03     113.606E-15    -2.40395E-03
          151274     4.13655E-03     3.52647E-03     114.051E-15    -2.16220E-03
          151275     3.72910E-03     3.19862E-03    -654.668E-15    -1.91702E-03
          151276     3.38673E-03     2.92912E-03    -651.559E-15    -1.70005E-03
          151277     3.03886E-03     2.65202E-03    -640.013E-15    -1.48373E-03
          151278     2.74839E-03     2.42524E-03    -649.339E-15    -1.29300E-03
          151279     2.45240E-03     2.18897E-03    -585.390E-15    -1.10576E-03
          151280     2.20790E-03     1.99741E-03     59.4276E-15    -940.844E-06
          151281     1.95866E-03     1.79583E-03     237.951E-15    -781.889E-06
          151282     35.5452E-03     31.4480E-03    -298.508E-15     16.5675E-03
          151283     33.6564E-03     30.7488E-03    -50.2624E-15     13.6845E-03
          151284     31.7949E-03     29.8737E-03    -116.876E-15     10.8848E-03
